-0.9914184047000001	-0.0184038861
-0.9914184047000001	0.0184038861
-0.9864539169000001	-0.0613807327
-0.9864539169000001	0.0613807327
-0.9653913794000001	-0.1332927341
-0.9653913794000001	0.1332927341
-0.776886987	-0.5883825947
-0.776886987	-0.32179712650000003
-0.776886987	0.32179712650000003
-0.776886987	0.5883825947
-0.7409309863	-0.6541255217
-0.7409309863	0.6541255217
-0.7140521896	-0.6880251643
-0.7140521896	0.6880251643
-0.6880251643	-0.7140521896
-0.6880251643	0.7140521896
-0.6541255217	-0.7409309863
-0.6541255217	0.7409309863
-0.5883825947	-0.776886987
-0.5883825947	0.776886987
-0.32179712650000003	-0.776886987
-0.32179712650000003	0.776886987
-0.1332927341	-0.9653913794000001
-0.1332927341	0.9653913794000001
-0.0613807327	-0.9864539169000001
-0.0613807327	0.9864539169000001
-0.0184038861	-0.9914184047000001
-0.0184038861	0.9914184047000001
0.0184038861	-0.9914184047000001
0.0184038861	0.9914184047000001
0.0613807327	-0.9864539169000001
0.0613807327	0.9864539169000001
0.1332927341	-0.9653913794000001
0.1332927341	0.9653913794000001
0.32179712650000003	-0.776886987
0.32179712650000003	0.776886987
0.5883825947	-0.776886987
0.5883825947	0.776886987
0.6541255217	-0.7409309863
0.6541255217	0.7409309863
0.6880251643	-0.7140521896
0.6880251643	0.7140521896
0.7140521896	-0.6880251643
0.7140521896	0.6880251643
0.7409309863	-0.6541255217
0.7409309863	0.6541255217
0.776886987	-0.5883825947
0.776886987	-0.32179712650000003
0.776886987	0.32179712650000003
0.776886987	0.5883825947
0.9653913794000001	-0.1332927341
0.9653913794000001	0.1332927341
0.9864539169000001	-0.0613807327
0.9864539169000001	0.0613807327
0.9914184047000001	-0.0184038861
0.9914184047000001	0.0184038861
